"interfaceId","interfaceOrder001","interfaceOrder002","setId","setOrder001","setOrder002","phaseId","trialId","command__t","command__x","command__y","command__w","command__h","command__p","command__n","sameParent","time","correct"
"1","0","1","1","0","1","1","79","Insert text box","1040","95","50","55","0","5","False","2162","True"
"1","0","1","1","0","1","1","80","Change size","67","192","55","58","1","1","False","1747","True"
"1","0","1","1","0","1","1","81","Change left margin","255","225","45","20","1","3","True","2170","True"
"1","0","1","1","0","1","1","82","Italicize text","35","125","28","20","0","1","False","1691","True"
"1","0","1","1","0","1","1","83","Center text","351","125","28","20","0","3","True","1841","True"
"1","0","1","1","0","1","1","84","Change cell lines","1002","420","45","30","3","1","False","2657","True"
"1","0","1","1","0","1","1","85","Change size","67","192","55","58","1","1","False","1890","True"
"1","0","1","1","0","1","1","86","Center text","351","125","28","20","0","3","False","2297","True"
"1","0","1","1","0","1","1","87","Insert text box","1040","95","50","55","0","5","True","1585","True"
"1","0","1","1","0","1","1","88","Change left margin","255","225","45","20","1","3","False","2585","True"
"1","0","1","1","0","1","1","89","Change cell lines","1002","420","45","30","3","1","False","1535","True"
"1","0","1","1","0","1","1","90","Italicize text","35","125","28","20","0","1","False","1378","True"
